movieId,title,release_date,release_year,budget,popularity,revenue,runtime,primary_company,primary_genre,all_genres,avg_rating,review_count,director,budget_tier,log_budget,log_revenue,studio_tier,studio_label,release_season,roi,roi_capped,weighted_rating
315,The Specialist,1994-10-07,1994,45000000,10.39,170362582.0,110.0,Jerry Weintraub Productions,Action,Action | Thriller,2.9,12431,Luis Llosa,Blockbuster,17.62,18.95,0.0,Independent,Other,2.79,2.79,2.94
316,Stargate,1994-10-27,1994,55000000,13.33,196567262.0,121.0,Centropolis Entertainment,Action,Action | Adventure | Science Fiction,3.37,36400,Roland Emmerich,Blockbuster,17.82,19.1,0.0,Independent,Other,2.57,2.57,3.37
317,The Santa Clause,1994-11-10,1994,22000000,9.67,189833357.0,97.0,Walt Disney Pictures,Fantasy,Fantasy | Drama | Comedy | Family,3.13,17624,John Pasquin,High,16.91,19.06,1.0,Major Studio,Year-End,7.63,7.63,3.15
318,The Shawshank Redemption,1994-09-23,1994,25000000,51.65,28341469.0,142.0,Castle Rock Entertainment,Drama,Drama | Crime,4.43,91082,Frank Darabont,High,17.03,17.16,1.0,Major Studio,Other,0.13,0.13,4.42
327,Tank Girl,1995-03-31,1995,25000000,7.6,4064495.0,98.0,Trilogy Entertainment Group,Action,Action | Comedy | Fantasy | Science Fiction,2.81,8399,Rachel Talalay,High,17.03,15.22,0.0,Independent,Other,-0.84,-0.84,2.88
329,Star Trek: Generations,1994-11-17,1994,38000000,8.11,120000000.0,118.0,Paramount Pictures,Science Fiction,Science Fiction | Action | Adventure | Thriller,3.34,29770,David Carson,High,17.45,18.6,1.0,Major Studio,Year-End,2.16,2.16,3.35
330,Tales from the Hood,1995-05-24,1995,6000000,2.86,12000000.0,98.0,40 Acres & A Mule Filmworks,Crime,Crime | Horror | Thriller,2.81,1601,Rusty Cundieff,Mid,15.61,16.3,1.0,Major Studio,Other,1.0,1.0,3.07
337,What's Eating Gilbert Grape,1993-12-17,1993,11000000,10.39,10032765.0,118.0,Paramount Pictures,Romance,Romance | Drama,3.75,19345,Lasse Hallström,Mid,16.21,16.12,1.0,Major Studio,Year-End,-0.09,-0.09,3.74
338,Virtuosity,1995-08-04,1995,30000000,5.19,24048000.0,106.0,Paramount Pictures,Action,Action | Crime | Science Fiction | Thriller,2.99,4885,Brett Leonard,High,17.22,17.0,1.0,Major Studio,Summer,-0.2,-0.2,3.08
339,While You Were Sleeping,1995-04-21,1995,17000000,15.78,182057016.0,103.0,Caravan Pictures,Comedy,Comedy | Drama | Romance,3.51,25574,Jon Turteltaub,Mid,16.65,19.02,1.0,Major Studio,Other,9.71,9.71,3.51
342,Muriel's Wedding,1994-09-29,1994,3000000,5.25,15119639.0,106.0,Ciby 2000,Drama,Drama | Comedy | Romance,3.48,13420,P.J. Hogan,Low,14.91,16.53,0.0,Independent,Other,4.04,4.04,3.48
344,Ace Ventura: Pet Detective,1994-02-04,1994,15000000,11.25,107217396.0,86.0,Warner Bros.,Comedy,Comedy | Mystery,2.99,44742,Tom Shadyac,Mid,16.52,18.49,1.0,Major Studio,Other,6.15,6.15,3.0
347,Bitter Moon,1992-09-02,1992,5000000,11.3,1862805.0,139.0,Fine Line Features,Thriller,Thriller | Drama | Romance,3.43,1698,Roman Polanski,Low,15.42,14.44,1.0,Major Studio,Other,-0.63,-0.63,3.47
349,Clear and Present Danger,1994-08-03,1994,62000000,7.51,215887717.0,141.0,Paramount Pictures,Action,Action | Drama | Thriller,3.67,34191,Phillip Noyce,Blockbuster,17.94,19.19,1.0,Major Studio,Summer,2.48,2.48,3.67
350,The Client,1994-07-20,1994,45000000,15.26,117615211.0,119.0,Regency Enterprises,Drama,Drama | Thriller | Crime | Mystery,3.47,16811,Joel Schumacher,Blockbuster,17.62,18.58,1.0,Major Studio,Summer,1.61,1.61,3.47
353,The Crow,1994-05-11,1994,15000000,15.8,94000000.0,102.0,Miramax Films,Fantasy,Fantasy | Action | Thriller,3.51,17748,Alex Proyas,Mid,16.52,18.36,1.0,Major Studio,Other,5.27,5.27,3.51
355,The Flintstones,1994-05-26,1994,46000000,15.02,341631208.0,91.0,Universal Pictures,Fantasy,Fantasy | Comedy | Family,2.42,11628,Brian Levant,Blockbuster,17.64,19.65,1.0,Major Studio,Other,6.43,6.43,2.5
356,Forrest Gump,1994-07-06,1994,55000000,48.31,677945399.0,142.0,Paramount Pictures,Comedy,Comedy | Drama | Romance,4.05,91921,Robert Zemeckis,Blockbuster,17.82,20.33,1.0,Major Studio,Summer,11.33,11.33,4.05
357,Four Weddings and a Funeral,1994-03-09,1994,6000000,8.99,254700832.0,117.0,Channel Four Films,Comedy,Comedy | Drama | Romance,3.65,29743,Mike Newell,Mid,15.61,19.36,1.0,Major Studio,Other,41.45,41.45,3.65
360,I Love Trouble,1994-06-29,1994,45000000,3.57,61947267.0,123.0,Caravan Pictures,Action,Action | Comedy | Romance,2.73,2173,Charles Shyer,Blockbuster,17.62,17.94,1.0,Major Studio,Summer,0.38,0.38,2.97
364,The Lion King,1994-06-23,1994,45000000,21.61,788241776.0,89.0,Walt Disney Pictures,Family,Family | Animation | Drama,3.8,45303,Roger Allers,Blockbuster,17.62,20.49,1.0,Major Studio,Summer,16.52,16.52,3.8
365,Little Buddha,1993-12-01,1993,35000000,5.68,4858139.0,140.0,Miramax Films,Drama,Drama | History,3.16,1951,Bernardo Bertolucci,High,17.37,15.4,1.0,Major Studio,Year-End,-0.86,-0.86,3.28
366,New Nightmare,1994-10-13,1994,14000000,9.86,18090181.0,112.0,New Line Cinema,Horror,Horror | Thriller | Mystery | Fantasy,2.97,2882,Wes Craven,Mid,16.45,16.71,1.0,Major Studio,Other,0.29,0.29,3.11
367,The Mask,1994-07-29,1994,23000000,14.13,351583407.0,101.0,New Line Cinema,Romance,Romance | Comedy | Crime | Fantasy,3.18,37660,Chuck Russell,High,16.95,19.68,1.0,Major Studio,Summer,14.29,14.29,3.19
370,The Naked Gun 33⅓: The Final Insult,1994-03-18,1994,30000000,10.59,51132598.0,83.0,Paramount Pictures,Comedy,Comedy | Crime,2.96,16676,Peter Segal,High,17.22,17.75,1.0,Major Studio,Other,0.7,0.7,2.99
372,Reality Bites,1994-02-18,1994,11500000,6.51,20079850.0,99.0,Universal Pictures,Drama,Drama,3.26,9140,Ben Stiller,Mid,16.26,16.82,1.0,Major Studio,Other,0.75,0.75,3.29
373,Red Rock West,1993-07-08,1993,8000000,5.14,2000000.0,98.0,Propaganda Films,Crime,Crime | Drama | Thriller,3.77,3648,John Dahl,Mid,15.89,14.51,1.0,Major Studio,Summer,-0.75,-0.75,3.73
377,Speed,1994-06-09,1994,30000000,10.86,350448145.0,116.0,Twentieth Century Fox Film Corporation,Action,Action | Adventure | Crime,3.49,45544,Jan de Bont,High,17.22,19.67,1.0,Major Studio,Summer,10.68,10.68,3.49
379,Timecop,1994-09-15,1994,27000000,8.91,101646581.0,99.0,Universal Pictures,Thriller,Thriller | Science Fiction | Action | Crime,2.72,6432,Peter Hyams,High,17.11,18.44,1.0,Major Studio,Other,2.76,2.76,2.82
380,True Lies,1994-07-14,1994,115000000,11.4,378882411.0,141.0,Twentieth Century Fox Film Corporation,Action,Action | Thriller,3.5,50168,James Cameron,Blockbuster,18.56,19.75,1.0,Major Studio,Summer,2.29,2.29,3.5
383,Wyatt Earp,1994-06-24,1994,63000000,9.28,25052000.0,191.0,Tig Productions,Drama,Drama | Action | Western,3.2,5454,Lawrence Kasdan,Blockbuster,17.96,17.04,1.0,Major Studio,Summer,-0.6,-0.6,3.25
387,A Low Down Dirty Shame,1994-11-23,1994,10000000,3.02,29392418.0,100.0,Caravan Pictures,Action,Action | Comedy | Crime,2.67,736,Keenen Ivory Wayans,Mid,16.12,17.2,1.0,Major Studio,Year-End,1.94,1.94,3.15
391,Jason's Lyric,1994-09-28,1994,7000000,0.91,20851521.0,119.0,,Crime,Crime | Drama | Romance,3.16,439,Doug McHenry,Mid,15.76,16.85,,,Other,1.98,1.98,3.42
393,Street Fighter,1994-12-22,1994,35000000,13.58,99423521.0,102.0,Universal Pictures,Action,Action | Adventure | Thriller,1.92,2469,Steven E. de Souza,High,17.37,18.41,1.0,Major Studio,Year-End,1.84,1.84,2.34
405,Highlander: The Final Dimension,1994-11-29,1994,26000000,6.87,36800000.0,99.0,Trans-Film,Action,Action | Fantasy | Science Fiction,2.45,3846,Andrew Morahan,High,17.07,17.42,0.0,Independent,Year-End,0.42,0.42,2.65
407,In the Mouth of Madness,1994-12-12,1994,8000000,8.5,8946600.0,95.0,New Line Cinema,Horror,Horror | Mystery | Thriller,3.18,2055,John Carpenter,Mid,15.89,16.01,1.0,Major Studio,Year-End,0.12,0.12,3.29
412,The Age of Innocence,1993-09-17,1993,34000000,8.01,32255440.0,139.0,Columbia Pictures,Drama,Drama | Romance,3.55,4797,Martin Scorsese,High,17.34,17.29,1.0,Major Studio,Other,-0.05,-0.05,3.55
414,The Air Up There,1994-01-07,1994,17080000,1.9,21011500.0,107.0,Hollywood Pictures,Comedy,Comedy | Family,2.62,923,Paul Michael Glaser,High,16.65,16.86,1.0,Major Studio,Other,0.23,0.23,3.07
420,Beverly Hills Cop III,1994-05-24,1994,50000000,11.79,119208989.0,104.0,Paramount Pictures,Action,Action | Comedy | Crime,2.76,16232,John Landis,Blockbuster,17.73,18.6,1.0,Major Studio,Other,1.38,1.38,2.8
426,Body Snatchers,1993-06-09,1993,13000000,6.56,428868.0,87.0,Warner Bros.,Horror,Horror | Science Fiction | Thriller,3.11,3437,Abel Ferrara,Mid,16.38,12.97,1.0,Major Studio,Summer,-0.97,-0.97,3.2
428,A Bronx Tale,1993-09-14,1993,22000000,6.12,17287898.0,121.0,HBO Films,Drama,Drama | Crime,3.82,5584,Robert De Niro,High,16.91,16.67,0.0,Independent,Other,-0.21,-0.21,3.79
430,Calendar Girl,1993-09-03,1993,13000000,1.32,2570145.0,90.0,Columbia Pictures,Drama,Drama | Comedy,2.31,278,John Whitesell,Mid,16.38,14.76,1.0,Major Studio,Other,-0.8,-0.8,3.25
431,Carlito's Way,1993-11-10,1993,30000000,8.7,36516012.0,144.0,Universal Pictures,Action,Action | Crime | Drama | Thriller,3.7,10533,Brian De Palma,High,17.22,17.41,1.0,Major Studio,Year-End,0.22,0.22,3.69
434,Cliffhanger,1993-05-28,1993,70000000,9.83,255000211.0,112.0,TriStar Pictures,Action,Action | Adventure | Thriller,3.07,27417,Renny Harlin,Blockbuster,18.06,19.36,1.0,Major Studio,Other,2.64,2.64,3.08
436,Color of Night,1994-08-19,1994,40000000,14.23,19726050.0,121.0,Hollywood Pictures,Drama,Drama | Mystery | Romance | Thriller,2.62,1318,Richard Rush,High,17.5,16.8,1.0,Major Studio,Summer,-0.51,-0.51,2.99
441,Dazed and Confused,1993-09-24,1993,6900000,6.87,7993039.0,102.0,Gramercy Pictures,Comedy,Comedy | Drama,3.68,9625,Richard Linklater,Mid,15.75,15.89,0.0,Independent,Other,0.16,0.16,3.67
442,Demolition Man,1993-10-08,1993,57000000,11.63,159055768.0,115.0,Silver Pictures,Crime,Crime | Action | Science Fiction,3.04,20319,Marco Brambilla,Blockbuster,17.86,18.88,1.0,Major Studio,Other,1.79,1.79,3.06
453,For Love or Money,1993-10-01,1993,30000000,8.47,11146270.0,94.0,Universal Studios,Comedy,Comedy | Romance,3.11,982,Barry Sonnenfeld,High,17.22,16.23,1.0,Major Studio,Other,-0.63,-0.63,3.32
454,The Firm,1993-06-30,1993,42000000,9.68,270248367.0,154.0,Paramount Pictures,Drama,Drama | Mystery | Thriller,3.5,27360,Sydney Pollack,Blockbuster,17.55,19.41,1.0,Major Studio,Summer,5.43,5.43,3.5
455,Free Willy,1993-07-16,1993,20000000,5.99,153698625.0,112.0,Canal Plus,Family,Family | Adventure,2.61,9893,Simon Wincer,High,16.81,18.85,1.0,Major Studio,Summer,6.68,6.68,2.69
457,The Fugitive,1993-08-06,1993,44000000,10.09,368875760.0,130.0,Warner Bros.,Adventure,Adventure | Action | Thriller | Crime | Mystery,3.98,56820,Andrew Davis,Blockbuster,17.6,19.73,1.0,Major Studio,Summer,7.38,7.38,3.97
458,Geronimo: An American Legend,1993-12-10,1993,35000000,4.65,18635620.0,115.0,Columbia Pictures,History,History | Action | Drama | Western,3.15,1082,Walter Hill,High,17.37,16.74,1.0,Major Studio,Year-End,-0.47,-0.47,3.33
464,Hard Target,1993-08-20,1993,18000000,7.83,74189677.0,97.0,Universal Pictures,Action,Action | Adventure | Crime | Thriller,2.92,3343,John Woo,High,16.71,18.12,1.0,Major Studio,Summer,3.12,3.12,3.05
466,Hot Shots! Part Deux,1993-05-21,1993,25000000,13.48,133752825.0,86.0,Twentieth Century Fox Film Corporation,Action,Action | Comedy | War,2.92,15201,Jim Abrahams,High,17.03,18.71,1.0,Major Studio,Other,4.35,4.35,2.95
474,In the Line of Fire,1993-07-08,1993,40000000,12.64,176997168.0,128.0,Castle Rock Entertainment,Action,Action | Drama | Thriller | Crime | Mystery,3.72,20020,Wolfgang Petersen,High,17.5,18.99,1.0,Major Studio,Summer,3.42,3.42,3.71
475,In the Name of the Father,1993-12-12,1993,13000000,7.41,65796862.0,133.0,Universal Pictures,Drama,Drama,3.9,10251,Jim Sheridan,Mid,16.38,18.0,1.0,Major Studio,Year-End,4.06,4.06,3.87
480,Jurassic Park,1993-06-11,1993,63000000,8.86,920100000.0,127.0,Universal Pictures,Adventure,Adventure | Science Fiction,3.66,74355,Steven Spielberg,Blockbuster,17.96,20.64,1.0,Major Studio,Summer,13.6,13.6,3.66
481,Kalifornia,1993-09-01,1993,9000000,8.43,2395231.0,117.0,Propaganda Films,Thriller,Thriller | Crime,3.34,6002,Dominic Sena,Mid,16.01,14.69,1.0,Major Studio,Other,-0.73,-0.73,3.37
482,Killing Zoe,1993-10-01,1993,1500000,4.95,418961.0,96.0,Live Entertainment,Action,Action | Crime | Drama | Thriller,3.43,2833,Roger Avary,Low,14.22,12.95,0.0,Independent,Other,-0.72,-0.72,3.46
485,Last Action Hero,1993-06-18,1993,85000000,9.43,137298489.0,130.0,Columbia Pictures Corporation,Adventure,Adventure | Fantasy | Action | Comedy | Family,2.78,15250,John McTiernan,Blockbuster,18.26,18.74,1.0,Major Studio,Summer,0.62,0.62,2.82
492,Manhattan Murder Mystery,1993-08-18,1993,13500000,8.94,11285588.0,104.0,TriStar Pictures,Comedy,Comedy | Mystery,3.66,3369,Woody Allen,Mid,16.42,16.24,1.0,Major Studio,Summer,-0.16,-0.16,3.64
493,Menace II Society,1993-05-26,1993,3500000,5.26,27900000.0,97.0,New Line Cinema,Drama,Drama | Action | Crime,3.61,4009,Albert Hughes,Low,15.07,17.14,1.0,Major Studio,Other,6.97,6.97,3.6
494,Executive Decision,1996-03-15,1996,55000000,13.11,121969216.0,133.0,Silver Pictures,Action,Action | Adventure | Drama | Thriller,3.37,14401,Stuart Baird,Blockbuster,17.82,18.62,1.0,Major Studio,Other,1.22,1.22,3.38
500,Mrs. Doubtfire,1993-11-24,1993,25000000,11.17,441286195.0,125.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Drama | Family,3.39,37573,Chris Columbus,High,17.03,19.91,1.0,Major Studio,Year-End,16.65,16.65,3.39
502,The Next Karate Kid,1994-07-18,1994,12000000,9.97,15826984.0,107.0,Columbia Pictures Corporation,Adventure,Adventure,2.32,4264,Christopher Cain,Mid,16.3,16.58,1.0,Major Studio,Summer,0.32,0.32,2.53
504,No Escape,1994-04-29,1994,20000000,9.72,15340000.0,118.0,Columbia Pictures Corporation,Action,Action | Drama | Science Fiction | Thriller,2.98,1187,Martin Campbell,High,16.81,16.55,1.0,Major Studio,Other,-0.23,-0.23,3.22
507,A Perfect World,1993-11-24,1993,30000000,8.04,135130999.0,138.0,Malpaso Productions,Crime,Crime | Drama | Thriller,3.52,3487,Clint Eastwood,High,17.22,18.72,1.0,Major Studio,Year-End,3.5,3.5,3.53
508,Philadelphia,1993-12-22,1993,26000000,13.37,206678440.0,125.0,TriStar Pictures,Drama,Drama,3.81,21961,Jonathan Demme,High,17.07,19.15,1.0,Major Studio,Year-End,6.95,6.95,3.8
509,The Piano,1993-05-19,1993,7000000,7.44,116700000.0,121.0,New South Wales Film & Television Office,Drama,Drama | Romance,3.69,18493,Jane Campion,Mid,15.76,18.58,0.0,Independent,Other,15.67,15.67,3.68
510,Poetic Justice,1993-07-23,1993,14000000,6.97,27515786.0,109.0,Columbia Pictures,Drama,Drama | Romance,2.76,932,John Singleton,Mid,16.45,17.13,1.0,Major Studio,Summer,0.97,0.97,3.14
514,The Ref,1994-03-09,1994,11000000,5.87,11439193.0,97.0,Touchstone Pictures,Comedy,Comedy,3.45,4879,Ted Demme,Mid,16.21,16.25,1.0,Major Studio,Other,0.04,0.04,3.47
515,The Remains of the Day,1993-11-05,1993,11500000,12.22,23237911.0,134.0,Columbia Pictures,Drama,Drama | Romance,3.9,11498,James Ivory,Mid,16.26,16.96,1.0,Major Studio,Year-End,1.02,1.02,3.88
516,Renaissance Man,1994-06-03,1994,40000000,4.99,24332324.0,128.0,Cinergi Pictures Entertainment,Comedy,Comedy | War,3.08,3557,Penny Marshall,High,17.5,17.01,0.0,Independent,Summer,-0.39,-0.39,3.17
519,RoboCop 3,1993-04-17,1993,22000000,8.69,10696210.0,104.0,Orion Pictures,Action,Action | Adventure | Crime | Science Fiction | Thriller,2.24,5821,Fred Dekker,High,16.91,16.19,1.0,Major Studio,Other,-0.51,-0.51,2.41
520,Robin Hood: Men in Tights,1993-07-28,1993,20000000,17.14,35739755.0,104.0,Gaumont,Comedy,Comedy,3.06,16850,Mel Brooks,High,16.81,17.39,1.0,Major Studio,Summer,0.79,0.79,3.08
521,Romeo Is Bleeding,1993-09-13,1993,11500000,9.8,3275585.0,100.0,Working Title Films,Action,Action | Crime | Drama | Thriller,3.32,2245,Peter Medak,Mid,16.26,15.0,1.0,Major Studio,Other,-0.72,-0.72,3.39
523,Ruby in Paradise,1993-10-08,1993,800000,0.94,1001437.0,114.0,Ruby in Paradise,Drama,Drama | Romance,3.65,943,Victor Nunez,Low,13.59,13.82,0.0,Independent,Other,0.25,0.25,3.61
524,Rudy,1993-09-17,1993,12000000,5.91,22750363.0,114.0,TriStar Pictures,Drama,Drama,3.52,9163,David Anspaugh,Mid,16.3,16.94,1.0,Major Studio,Other,0.9,0.9,3.52
527,Schindler's List,1993-11-29,1993,22000000,41.73,321365567.0,195.0,Universal Pictures,Drama,Drama | History | War,4.27,67662,Steven Spielberg,High,16.91,19.59,1.0,Major Studio,Year-End,13.61,13.61,4.26
532,Serial Mom,1994-04-13,1994,13000000,5.31,7820688.0,95.0,Savoy Pictures,Comedy,Comedy | Crime | Horror | Thriller,3.06,6382,John Waters,Mid,16.38,15.87,0.0,Independent,Other,-0.4,-0.4,3.12
533,The Shadow,1994-07-01,1994,25000000,7.88,48063435.0,108.0,Universal Pictures,Adventure,Adventure | Fantasy | Action | Thriller | Science Fiction,2.93,4077,Russell Mulcahy,High,17.03,17.69,1.0,Major Studio,Summer,0.92,0.92,3.04
539,Sleepless in Seattle,1993-06-24,1993,21000000,10.23,227799884.0,105.0,TriStar Pictures,Comedy,Comedy | Drama | Romance,3.52,31134,Nora Ephron,High,16.86,19.24,1.0,Major Studio,Summer,9.85,9.85,3.52
540,Sliver,1993-05-21,1993,40000000,11.23,116300000.0,108.0,Paramount Pictures,Drama,Drama | Thriller,2.72,5305,Phillip Noyce,High,17.5,18.57,1.0,Major Studio,Other,1.91,1.91,2.84
541,Blade Runner,1982-06-25,1982,28000000,96.27,33139618.0,117.0,Shaw Brothers,Science Fiction,Science Fiction | Drama | Thriller,4.12,37152,Ridley Scott,High,17.15,17.32,0.0,Independent,Summer,0.18,0.18,4.11
543,So I Married an Axe Murderer,1993-07-30,1993,20000000,8.05,11585483.0,93.0,TriStar Pictures,Comedy,Comedy | Crime | Romance,3.21,14305,Thomas Schlamme,High,16.81,16.27,1.0,Major Studio,Summer,-0.42,-0.42,3.23
546,Super Mario Bros.,1993-05-28,1993,48000000,7.2,20915465.0,104.0,Hollywood Pictures,Adventure,Adventure | Comedy | Family | Fantasy,2.09,6351,Annabel Jankel,Blockbuster,17.69,16.86,1.0,Major Studio,Other,-0.56,-0.56,2.27
547,Surviving the Game,1994-04-15,1994,7400000,3.64,7690013.0,96.0,New Line Cinema,Action,Action | Adventure | Thriller | Crime,2.82,857,Ernest R. Dickerson,Mid,15.82,15.86,1.0,Major Studio,Other,0.04,0.04,3.19
548,Terminal Velocity,1994-09-23,1994,50000000,8.01,16478900.0,102.0,Hollywood Pictures,Action,Action | Thriller,2.9,2951,Deran Sarafian,Blockbuster,17.73,16.62,1.0,Major Studio,Other,-0.67,-0.67,3.05
551,The Nightmare Before Christmas,1993-10-09,1993,18000000,17.73,75634409.0,76.0,Tim Burton Productions,Fantasy,Fantasy | Animation | Family,3.74,23298,Henry Selick,High,16.71,18.14,0.0,Independent,Other,3.2,3.2,3.73
552,The Three Musketeers,1993-11-11,1993,30000000,6.35,53898845.0,105.0,Walt Disney Pictures,Action,Action | Adventure | Comedy,3.19,14937,Stephen Herek,High,17.22,17.8,1.0,Major Studio,Year-End,0.8,0.8,3.21
553,Tombstone,1993-12-25,1993,25000000,11.34,56505065.0,130.0,Hollywood Pictures,Action,Action | Adventure | Drama | History | Western,3.69,16262,George P. Cosmatos,High,17.03,17.85,1.0,Major Studio,Year-End,1.26,1.26,3.68
555,True Romance,1993-09-09,1993,12500000,17.19,12281551.0,120.0,Davis-Films,Action,Action | Thriller | Crime | Romance,3.8,17040,Tony Scott,Mid,16.34,16.32,1.0,Major Studio,Other,-0.02,-0.02,3.79
558,The Pagemaster,1994-11-23,1994,27000000,7.44,13670688.0,80.0,Twentieth Century Fox Film Corporation,Fantasy,Fantasy | Science Fiction | Family | Animation,2.81,1661,Joe Johnston,High,17.11,16.43,1.0,Major Studio,Year-End,-0.49,-0.49,3.07
586,Home Alone,1990-11-09,1990,18000000,0.7,476684675.0,103.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Family,3.12,31447,Chris Columbus,High,16.71,19.98,1.0,Major Studio,Year-End,25.48,25.48,3.13
587,Ghost,1990-07-12,1990,22000000,11.95,505000000.0,127.0,Paramount Pictures,Fantasy,Fantasy | Drama | Thriller | Mystery | Romance,3.45,31605,Jerry Zucker,High,16.91,20.04,1.0,Major Studio,Summer,21.95,21.95,3.45
588,Aladdin,1992-11-25,1992,28000000,16.36,504050219.0,90.0,Walt Disney Pictures,Animation,Animation | Family | Comedy | Adventure | Fantasy | Romance,3.69,50375,Ron Clements,High,17.15,20.04,1.0,Major Studio,Year-End,17.0,17.0,3.69
589,Terminator 2: Judgment Day,1991-07-01,1991,100000000,22.66,520000000.0,137.0,Lightstorm Entertainment,Action,Action | Thriller | Science Fiction,3.94,61836,James Cameron,Blockbuster,18.42,20.07,0.0,Independent,Summer,4.2,4.2,3.93
590,Dances with Wolves,1990-11-09,1990,22000000,11.65,424208848.0,181.0,Tig Productions,Adventure,Adventure | Drama | Western,3.74,51338,Kevin Costner,High,16.91,19.87,1.0,Major Studio,Year-End,18.28,18.28,3.74
592,Batman,1989-06-23,1989,35000000,19.11,411348924.0,126.0,PolyGram Filmed Entertainment,Fantasy,Fantasy | Action,3.38,53717,Tim Burton,High,17.37,19.83,1.0,Major Studio,Summer,10.75,10.75,3.38
593,The Silence of the Lambs,1991-02-01,1991,19000000,4.31,272742922.0,119.0,Orion Pictures,Crime,Crime | Drama | Thriller,4.15,84078,Jonathan Demme,High,16.76,19.42,1.0,Major Studio,Other,13.35,13.35,4.14
594,Snow White and the Seven Dwarfs,1937-12-20,1937,1488423,16.26,184925486.0,83.0,Walt Disney Productions,Fantasy,Fantasy | Animation | Family,3.58,20213,David Hand,Low,14.21,19.04,1.0,Major Studio,Year-End,123.24,83.22319999999979,3.58
595,Beauty and the Beast,1991-11-13,1991,25000000,23.43,377350553.0,84.0,Walt Disney Pictures,Romance,Romance | Family | Animation | Fantasy | Music,3.68,41283,Gary Trousdale,High,17.03,19.75,1.0,Major Studio,Year-End,14.09,14.09,3.68
596,Pinocchio,1940-02-23,1940,2600000,14.2,84300000.0,88.0,RKO Radio Pictures,Animation,Animation | Family,3.45,15485,Hamilton Luske,Low,14.77,18.25,1.0,Major Studio,Other,31.42,31.42,3.46
597,Pretty Woman,1990-03-23,1990,14000000,13.35,463000000.0,119.0,Touchstone Pictures,Romance,Romance | Comedy,3.43,37405,Garry Marshall,Mid,16.45,19.95,1.0,Major Studio,Other,32.07,32.07,3.43
599,The Wild Bunch,1969-06-17,1969,6244087,11.72,638641.0,145.0,Warner Brothers/Seven Arts,Adventure,Adventure | Western,3.98,3505,Sam Peckinpah,Mid,15.65,13.37,0.0,Independent,Summer,-0.9,-0.9,3.9
